#,Name,Team,GS,G,IP,W,L,QS,SV,HLD,H,ER,HR,SO,BB,K/9,BB/9,K/BB,HR/9,AVG,WHIP,BABIP,LOB%,ERA,FIP,ADP
4163,Josh Swales,,1,1,2,0,0,0,0,0,3,1,0,1,1,4.2,5.57,0.75,1.33,0.292,1.81,0.301,65.20%,6.31,6.19,999
4164,Madison Jeffrey,CHW,0,1,1,0,0,0,0,0,1,1,0,1,1,7.52,8.78,0.86,1.34,0.25,1.95,0.283,69.80%,6.06,6.58,999
4165,Will Gaddis,,0,1,1.2,0,0,0,0,0,2,1,0,1,1,3.87,4.6,0.84,1.53,0.309,1.87,0.313,66.10%,6.52,6.21,999
4166,Kannon Handy,,0,1,2,0,0,0,0,0,2,1,0,1,1,5.99,4.55,1.32,1.64,0.289,1.65,0.309,63.50%,6.31,5.88,999
4167,Joe Joe Rodriguez,,0,1,1.2,0,0,0,0,0,2,1,0,1,1,7.2,5.88,1.22,1.44,0.26,1.83,0.286,73.90%,5.3,5.8,999
4168,Juan Jerez,,0,1,1.1,0,0,0,0,0,2,1,0,1,1,8.44,5.7,1.48,1.98,0.273,2.13,0.295,80.10%,5.52,6.25,999
4169,Miguel Valdez,SDP,0,1,1.2,0,0,0,0,0,2,1,0,1,1,5.19,4.87,1.07,1.44,0.272,1.64,0.285,66.50%,5.74,5.88,999
4170,Luis Cohen,BOS,1,1,4.1,0,0,0,0,0,4,3,1,2,2,3.67,3.81,0.96,1.55,0.295,1.48,0.295,54.90%,6.59,5.99,999
4171,Sam Whiting,SDP,1,1,2.2,0,0,0,0,0,3,2,0,2,2,5.16,5.06,1.02,1.57,0.27,1.64,0.278,66.00%,5.93,6.14,999
4172,Joey Gerber,TBR,0,19,19,1,1,0,0,1,18,9,3,19,9,8.77,4.26,2.06,1.28,0.237,1.4,0.281,71.90%,4.41,4.63,999
4173,Marcus Olivarez,,0,1,1.1,0,0,0,0,0,2,1,0,1,1,6.47,6.66,0.97,1.29,0.278,1.92,0.307,69.80%,5.93,6,999
4174,Luke Savage,TEX,0,1,1.2,0,0,0,0,0,2,1,0,1,1,4.98,4.75,1.05,1.51,0.277,1.59,0.288,62.80%,6.09,5.98,999
4175,Jesse Wainscott,SEA,0,1,1,0,0,0,0,0,1,1,0,1,1,6.03,6.08,0.99,1.55,0.257,1.71,0.271,68.70%,5.79,6.27,999
4176,Maceo Campbell,,0,1,1.1,0,0,0,0,0,2,1,0,1,1,7.18,6.52,1.1,1.46,0.272,1.85,0.303,69.20%,5.99,6.04,999
4177,Will Sandy,,0,1,1.2,0,0,0,0,0,2,1,0,1,1,5.73,4.49,1.28,1.55,0.285,1.68,0.302,66.40%,5.97,5.79,999
4178,Scott McGough,ARI,0,20,20,1,1,0,0,1,19,10,2,18,9,8.02,4.22,1.9,1.11,0.25,1.43,0.296,69.90%,4.55,4.55,999
4179,Everhett Hazelwood,CHW,0,1,1.2,0,0,0,0,0,2,1,0,1,1,5.8,5.7,1.02,1.51,0.277,1.8,0.294,68.60%,5.98,6.13,999
4180,Cobi Johnson,,0,1,1.1,0,0,0,0,0,1,1,0,1,1,5.97,5.88,1.01,1.56,0.275,1.82,0.291,69.20%,6.01,6.24,999
4181,Ben Hecht,,0,1,1.1,0,0,0,0,0,1,1,0,1,1,6.83,6.82,1,1.41,0.261,1.78,0.288,67.90%,5.95,6.15,999
4182,Grabiel Salazar,BAL,0,1,1.1,0,0,0,0,0,1,1,0,1,1,5.46,5.79,0.94,1.44,0.277,1.74,0.294,65.60%,6.15,6.14,999
4183,Josh Harlow,CLE,0,1,1.2,0,0,0,0,0,2,1,0,1,1,5.94,4.95,1.2,1.56,0.262,1.57,0.277,66.10%,5.71,5.91,999
4184,Aaron Holiday,,0,1,1.1,0,0,0,0,0,1,1,0,1,1,7.88,7.35,1.07,1.42,0.249,1.83,0.282,71.10%,5.64,6.12,999
4185,Jose Luis Reyes,SDP,1,1,4,0,0,0,0,0,4,3,1,2,2,4.51,3.96,1.14,1.61,0.28,1.58,0.283,65.00%,5.9,5.95,999
4186,Caden Scarborough,TEX,0,1,1.2,0,0,0,0,0,2,1,0,2,1,8.34,5.63,1.48,1.75,0.256,1.79,0.283,75.00%,5.38,5.9,999
4187,Pedro Santillan,LAD,0,1,1.1,0,0,0,0,0,1,1,0,1,1,4.08,5.62,0.73,1.48,0.28,1.69,0.283,62.20%,6.44,6.44,999
4188,Cade Kuehler,ATL,1,1,4.1,0,0,0,0,0,5,3,1,3,2,5.2,4.43,1.17,1.48,0.275,1.53,0.288,62.50%,5.93,5.78,999
4189,Brian Carrion,,0,1,1.1,0,0,0,0,0,2,1,0,1,1,7.73,6.2,1.25,1.77,0.266,1.91,0.29,73.80%,5.8,6.26,999
4190,Gijs Van Den Brink,KCR,1,1,2.1,0,0,0,0,0,3,2,0,1,1,4.7,6.05,0.78,1.44,0.292,1.82,0.304,63.50%,6.64,6.39,999
4191,Ezequiel Ventura,,1,1,2.2,0,0,0,0,0,3,2,0,1,1,4.42,4.43,1,1.7,0.297,1.67,0.302,61.30%,6.66,6.26,999
4192,Logan Lyle,,0,1,1.2,0,0,0,0,0,2,1,0,1,1,4.35,4.74,0.92,1.48,0.282,1.62,0.288,62.60%,6.18,6.07,999
4193,Walbert Urena,LAA,1,1,4.2,0,0,0,0,0,5,3,1,3,3,5.41,6.37,0.85,1.2,0.271,1.72,0.292,64.90%,5.98,5.99,999
4194,Liam Doolan,,0,1,2,0,0,0,0,0,2,1,0,1,1,6.04,4.25,1.42,1.58,0.26,1.46,0.274,64.90%,5.54,5.67,999
4195,Enrique Santana,,0,1,1.1,0,0,0,0,0,1,1,0,1,1,5.87,6.81,0.86,1.47,0.264,1.84,0.28,68.80%,6.01,6.45,999
4196,David Bracho,CHC,1,1,2,0,0,0,0,0,2,2,0,1,1,4.45,5.78,0.77,1.37,0.286,1.73,0.297,62.40%,6.46,6.25,999
4197,DJ Peters,,0,1,1.1,0,0,0,0,0,1,1,0,1,1,7.17,6.73,1.07,1.61,0.26,1.78,0.284,68.20%,6.09,6.33,999
4198,Jaime Melendez,,1,1,2.1,0,0,0,0,0,3,2,0,2,2,6.07,7.07,0.86,1.3,0.269,1.89,0.292,69.30%,5.94,6.25,999
4199,Jose Ramirez,,1,1,3.1,0,0,0,0,0,4,2,0,1,2,3.24,5.4,0.6,1.3,0.295,1.76,0.296,62.30%,6.5,6.3,999
4200,Chris Ellis,,1,1,4.1,0,0,0,0,0,5,3,1,3,2,5.8,5.06,1.15,1.4,0.277,1.73,0.296,68.70%,5.68,5.75,999
4201,Eric Prado,MIL,1,1,3.1,0,0,0,0,0,4,2,1,2,2,4.83,4.19,1.15,1.72,0.268,1.54,0.27,65.20%,5.86,6.13,999
4202,Chance Huff,WSN,1,1,2,0,0,0,0,0,2,2,0,1,1,3.54,5.37,0.66,1.52,0.294,1.74,0.293,61.20%,6.74,6.53,999
4203,Jake Pfennigs,ATH,0,1,2,0,0,0,0,0,2,1,0,2,1,7.54,4.9,1.54,1.48,0.255,1.63,0.283,72.20%,5.1,5.43,999
4204,Walter Ford,SEA,1,1,3.2,0,0,0,0,0,4,2,1,2,1,4.8,3.45,1.39,1.68,0.265,1.48,0.267,67.00%,5.46,5.82,999
4205,Fernando Guanare,,1,1,2.1,0,0,0,0,0,3,2,0,1,1,4.36,4.96,0.88,1.72,0.286,1.77,0.286,66.70%,6.34,6.51,999
4206,Luis Patiño,SDP,0,12,12,1,1,0,0,1,11,6,2,9,5,6.91,3.97,1.74,1.32,0.245,1.38,0.271,69.00%,4.7,5,999
4207,Nolberto Henriquez,,0,1,1.1,0,0,0,0,0,1,1,0,1,1,3.84,5.2,0.74,1.55,0.282,1.71,0.281,63.90%,6.34,6.45,999
4208,Alexander Alberto,TBR,0,1,2,0,0,0,0,0,2,1,0,1,1,6.36,5.86,1.09,1.01,0.265,1.63,0.301,65.90%,5.42,5.34,999
4209,Eric Foggo,,0,1,1.1,0,0,0,0,0,1,1,0,1,1,5.51,5.88,0.94,1.56,0.269,1.73,0.281,66.40%,6.1,6.33,999
4210,Maikel Hernandez,TBR,1,1,2.2,0,0,0,0,0,3,2,0,1,1,3.1,3.67,0.84,1.56,0.3,1.54,0.295,57.10%,6.6,6.1,999
4211,Chris Barraza,,0,1,1.1,0,0,0,0,0,1,1,0,1,1,6.03,5.94,1.01,1.67,0.269,1.7,0.284,64.60%,6.35,6.39,999
4212,Tyler Hoffman,,0,1,1,0,0,0,0,0,1,1,0,1,1,4.85,7.06,0.69,1.69,0.301,1.97,0.311,61.70%,7.54,7.07,999
4213,Jholbran Herder,LAD,1,1,3,0,0,0,0,0,3,2,0,1,1,3.3,4.37,0.75,1.54,0.291,1.5,0.286,53.90%,6.77,6.25,999
4214,Grayson Hitt,ARI,0,1,1,0,0,0,0,0,1,1,0,1,1,7.4,8.01,0.92,1.46,0.28,2.21,0.31,73.90%,6.13,6.52,999
4215,Yerry Landinez,SDP,0,1,1.1,0,0,0,0,0,1,1,0,1,1,6.34,5.99,1.06,1.58,0.261,1.71,0.278,68.00%,5.89,6.21,999
4216,Steven Echavarria,ATH,1,1,3,0,0,0,0,0,3,2,0,2,2,6.16,5.53,1.11,1.47,0.265,1.74,0.282,70.60%,5.55,5.94,999
4217,Reilin Ramirez,WSN,0,1,1.2,0,0,0,0,0,2,1,0,1,1,4.7,4.87,0.96,1.24,0.292,1.63,0.31,61.10%,6.19,5.69,999
4218,Gerson Calzadilla,,1,1,2.2,0,0,0,0,0,3,2,0,1,1,3.6,4.53,0.79,1.57,0.284,1.62,0.28,62.30%,6.29,6.3,999
4219,Chris Williams Jr.,DET,0,1,1.2,0,0,0,0,0,2,1,0,1,1,6.46,6.54,0.99,1.18,0.266,1.8,0.295,69.30%,5.61,5.81,999
4220,Pablo Mujica,,1,1,2.1,0,0,0,0,0,3,2,0,1,1,4.59,5.5,0.83,1.69,0.281,1.79,0.283,66.80%,6.35,6.6,999
4221,Donys Garcia,,0,1,1,0,0,0,0,0,1,1,0,1,1,7.14,7.05,1.01,2.26,0.276,2.15,0.286,75.30%,6.55,7.4,999
4222,Alejandro Manzano,ATH,1,1,3.2,0,0,0,0,0,4,2,1,2,2,5.1,4.12,1.24,1.55,0.284,1.62,0.295,65.40%,5.91,5.8,999
4223,Hayder Ortiz,,0,1,1,0,0,0,0,0,1,1,0,1,1,10,9.4,1.06,1.77,0.257,2.37,0.294,79.40%,5.82,6.88,999
4224,Franklin Sanchez,MIA,0,1,1.1,0,0,0,0,0,2,1,0,1,1,6.95,7.77,0.89,1.13,0.268,1.97,0.304,70.30%,5.83,6.05,999
4225,Elvis Polanco,,0,1,0.2,0,0,0,0,0,1,0,0,0,1,7.52,11.21,0.67,2.07,0.285,2.86,0.301,79.60%,6.92,8.51,999
4226,Redinson Gomez,COL,0,1,1.1,0,0,0,0,0,1,1,0,1,1,4.75,5.21,0.91,1.72,0.297,1.67,0.305,56.80%,7.21,6.5,999
4227,Samuel Colmenares,TOR,1,1,3.1,0,0,0,0,0,3,2,1,2,2,6.83,6.51,1.05,1.46,0.256,1.73,0.281,68.30%,5.81,6.11,999
4228,Christian Ruebeck,LAD,0,1,1,0,0,0,0,0,1,1,0,1,1,7.69,7.42,1.04,1.71,0.249,1.8,0.273,68.70%,6.16,6.59,999
4229,Miguel Guerrero,,0,1,1.2,0,0,0,0,0,2,1,0,1,1,6.11,4.77,1.28,1.59,0.249,1.5,0.261,67.30%,5.41,5.85,999
4230,Yoelvis Burguillos,,0,1,1.1,0,0,0,0,0,2,1,0,1,1,6.79,6.13,1.11,1.68,0.283,2.02,0.304,73.10%,6.05,6.32,999
4231,Nick Bautista III,,0,1,1.1,0,0,0,0,0,1,1,0,1,1,7.04,6.61,1.07,1.54,0.256,1.83,0.278,71.90%,5.65,6.23,999
4232,Luis Vizcaino,,0,1,2,0,0,0,0,0,2,1,0,2,1,7.46,5.4,1.38,1.55,0.258,1.63,0.287,68.30%,5.61,5.71,999
4233,Sam Ryan,LAA,0,1,1.2,0,0,0,0,0,2,1,0,1,1,4.16,4.53,0.92,1.33,0.283,1.57,0.291,61.40%,6.04,5.83,999
4234,Sammy Tavarez,,0,1,1.1,0,0,0,0,0,1,1,0,1,1,8.32,8.67,0.96,1.29,0.233,1.89,0.27,72.60%,5.46,6.28,999
4235,Angel Gonzalez,STL,0,1,1.1,0,0,0,0,0,1,1,0,1,1,7.46,7.09,1.05,1.42,0.257,1.84,0.287,70.60%,5.74,6.11,999
4236,Jaren Zinn,,0,1,1.1,0,0,0,0,0,1,1,0,1,1,6.64,7.21,0.92,1.49,0.25,1.71,0.272,65.10%,6.17,6.43,999
4237,Garrett Apker,DET,0,1,2,0,0,0,0,0,2,1,0,1,1,5.86,4.91,1.19,1.3,0.261,1.53,0.282,65.30%,5.45,5.54,999
4238,Griff McGarry,PHI,0,16,16,1,1,0,0,1,14,8,2,17,12,9.73,6.52,1.49,1.11,0.228,1.59,0.287,72.20%,4.66,4.96,999
4239,Jake Gozzo,,0,1,1.1,0,0,0,0,0,2,1,0,1,1,5.32,6.24,0.85,1.56,0.274,1.76,0.285,64.90%,6.4,6.5,999
4240,Horacio Andujar,,0,1,1.2,0,0,0,0,0,2,1,0,1,1,3.73,3.91,0.95,1.64,0.284,1.51,0.28,59.20%,6.31,6.15,999
4241,Sam Thoresen,CHC,0,1,1.1,0,0,0,0,0,1,1,0,1,1,8.56,7.54,1.14,1.33,0.241,1.79,0.282,71.50%,5.43,5.9,999
4242,Darvin Garcia,BOS,0,1,1.1,0,0,0,0,0,2,1,0,1,1,4.68,6.32,0.74,1.2,0.288,1.85,0.304,65.50%,6.27,6.15,999
4243,Sean Heppner,CLE,0,1,2,0,0,0,0,0,2,1,0,2,1,7.88,5.84,1.35,1.44,0.258,1.78,0.291,73.30%,5.27,5.62,999
4244,Ryan Langford,,0,1,1.2,0,0,0,0,0,2,1,0,1,1,5.97,5.01,1.19,1.61,0.262,1.63,0.274,68.60%,5.64,6.01,999
4245,Julio Marte,HOU,1,1,3.2,0,0,0,0,0,4,2,1,2,2,6.28,5.28,1.19,1.58,0.27,1.68,0.288,67.50%,5.87,5.98,999
4246,Sergio Morillo,,0,1,1.2,0,0,0,0,0,2,1,0,1,1,7.02,6.83,1.03,1.23,0.255,1.77,0.287,69.80%,5.52,5.85,999
4247,Brandon Herbold,KCR,1,1,3,0,0,0,0,0,3,2,0,1,2,4.54,5.16,0.88,1.52,0.296,1.7,0.305,60.50%,6.72,6.24,999
4248,Reggie Lawson,,1,1,2.1,0,0,0,0,0,3,2,0,2,2,6.69,6.6,1.01,1.54,0.26,1.82,0.28,70.60%,5.81,6.3,999
4249,Luis Alvarez,NYM,0,1,1.1,0,0,0,0,0,2,1,0,1,1,8.77,7.56,1.16,1.4,0.25,1.98,0.287,76.20%,5.26,5.97,999
4250,Jose Diaz,,0,1,1.1,0,0,0,0,0,2,1,0,1,1,4.88,5.35,0.91,1.37,0.285,1.67,0.299,62.30%,6.29,6.01,999
4251,Alex Rao,PHI,0,1,1.1,0,0,0,0,0,1,1,0,1,1,7.02,6.43,1.09,1.73,0.265,1.85,0.285,70.50%,6.07,6.44,999
4252,John Matthews,,0,1,1.1,0,0,0,0,0,2,1,0,1,1,5.19,5.41,0.96,1.26,0.286,1.79,0.306,67.20%,5.91,5.8,999
4253,Natanael Polanco,MIA,0,1,1.1,0,0,0,0,0,1,1,0,1,1,3.73,5.25,0.71,1.36,0.3,1.69,0.306,58.80%,6.77,6.21,999
4254,Xzavion Curry,MIA,0,18,18,1,1,0,0,1,19,10,3,13,6,6.46,2.9,2.23,1.41,0.263,1.35,0.288,66.70%,4.92,4.86,999
4255,David Landeta,HOU,1,1,2.1,0,0,0,0,0,3,2,0,2,2,6.15,5.8,1.06,1.64,0.278,1.83,0.295,68.70%,6.15,6.29,999
4256,Sergio Umana,,0,1,1.2,0,0,0,0,0,2,1,0,1,1,3.18,3.15,1.01,1.48,0.3,1.62,0.298,63.70%,6.04,5.79,999
4257,Julio Zapata,CLE,0,1,1.2,0,0,0,0,0,2,1,0,1,1,5.91,5.21,1.13,1.5,0.284,1.82,0.303,69.40%,5.91,5.93,999
4258,Zack Matthews,,0,1,1.1,0,0,0,0,0,2,1,0,1,1,7.83,7.66,1.02,1.42,0.263,2.06,0.295,74.70%,5.65,6.24,999
4259,Liomar Martinez,MIA,1,1,3,0,0,0,0,0,3,2,0,2,2,5.34,5.88,0.91,1.41,0.28,1.78,0.296,66.30%,6.14,6.15,999
4260,Jose Pena Jr.,PHI,0,1,2,0,0,0,0,0,2,1,0,2,1,7.5,6.1,1.23,1.45,0.25,1.66,0.28,69.30%,5.49,5.8,999
4261,Liam Jenkins,,0,1,1.2,0,0,0,0,0,2,1,0,1,1,6.75,7.16,0.94,1.36,0.256,1.8,0.282,68.90%,5.82,6.21,999
4262,Raúl Rangel,,1,1,2.2,0,0,0,0,0,3,2,0,1,1,3.98,4.75,0.84,1.46,0.288,1.68,0.291,63.70%,6.22,6.14,999
4263,Francis Hernandez,,1,1,2.1,0,0,0,0,0,3,2,0,1,1,3.85,5.29,0.73,1.59,0.302,1.75,0.304,59.80%,7.03,6.54,999
4264,Stijn Van Der Schaaf,,1,1,2.1,0,0,0,0,0,3,2,0,1,1,4.11,5.53,0.74,1.49,0.301,1.7,0.308,57.00%,7.12,6.41,999
4265,Jose Gonzalez,,0,1,1.1,0,0,0,0,0,2,1,0,1,1,4.24,4.35,0.97,1.56,0.295,1.72,0.299,64.90%,6.27,6.09,999
4266,Ronald Guzmán,,0,1,0.2,0,0,0,0,0,1,1,0,1,1,10.22,10.03,1.02,1.95,0.261,2.63,0.292,82.70%,5.8,7.33,999
4267,Kevin Rivas,CLE,0,1,1,0,0,0,0,0,2,1,0,1,1,7.77,5.89,1.32,2.1,0.282,2.25,0.299,80.00%,5.86,6.66,999
4268,Dioni Baez,KCR,0,1,1.1,0,0,0,0,0,2,1,0,1,1,5.5,5.79,0.95,1.52,0.289,1.79,0.307,64.20%,6.54,6.24,999
4269,Ben Serunkuma,,0,1,1.1,0,0,0,0,0,1,1,0,1,1,5.99,5.58,1.07,1.9,0.267,1.73,0.273,68.00%,6.23,6.62,999
4270,Samuel Fabian,STL,0,1,1.1,0,0,0,0,0,2,1,0,1,1,6.14,5.59,1.1,1.45,0.282,1.74,0.306,65.60%,6.17,5.93,999
4271,Yoniel Ramirez,,0,1,1.1,0,0,0,0,0,2,1,0,1,1,6.3,6.71,0.94,1.4,0.273,1.87,0.296,68.60%,6.06,6.21,999
4272,Darwin Rodriguez,MIA,0,1,1,0,0,0,0,0,2,1,0,1,1,7.55,7.12,1.06,1.97,0.282,2.31,0.301,78.20%,6.13,6.93,999
4273,Zach Linginfelter,,0,1,1.2,0,0,0,0,0,2,1,0,1,1,6.36,6.45,0.99,1.25,0.27,1.82,0.297,69.10%,5.74,5.89,999
4274,Quinn Gudaitis,,0,1,1.1,0,0,0,0,0,1,1,0,1,1,5.58,6.55,0.85,1.47,0.271,1.85,0.285,68.50%,6.09,6.42,999
4275,Jordy Arias,TEX,1,1,2.2,0,0,0,0,0,3,2,1,2,2,8.73,6.47,1.35,2.02,0.266,2.05,0.29,77.50%,5.81,6.51,999
4276,Cam Day,LAD,1,1,4.1,0,0,0,0,0,5,3,1,2,2,4.52,4.84,0.93,1.43,0.283,1.64,0.292,63.30%,6.13,6.01,999
4277,Juanmi Vasquez,TOR,1,1,2.1,0,0,0,0,0,3,2,0,1,1,5.66,5.88,0.96,1.7,0.274,1.78,0.284,67.00%,6.29,6.5,999
4278,Riley Davis,,1,1,3.2,0,0,0,0,0,4,2,1,2,2,4.17,4.15,1.01,1.42,0.274,1.52,0.277,63.50%,5.74,5.83,999
4279,Fraimin Marte,,0,1,1.1,0,0,0,0,0,1,1,0,1,1,5.74,5.52,1.04,1.42,0.273,1.64,0.294,63.50%,6.09,5.95,999
4280,Roman Phansalkar,LAA,0,1,1.1,0,0,0,0,0,1,1,0,1,1,5.22,5.56,0.94,1.56,0.267,1.64,0.276,64.30%,6.11,6.28,999
4281,Jose Romero,SEA,1,1,3,0,0,0,0,0,3,2,1,2,2,5.12,4.68,1.09,1.52,0.276,1.66,0.286,67.30%,5.8,5.95,999
4282,Gabriel Hernandez,,0,1,1.2,0,0,0,0,0,2,1,0,1,1,4.45,4.67,0.95,1.43,0.281,1.59,0.289,62.00%,6.11,5.95,999
4283,Aneudy Cortorreal,,0,1,1.1,0,0,0,0,0,1,1,0,1,1,7.63,7.12,1.07,1.32,0.255,1.78,0.292,68.80%,5.75,5.94,999
4284,Harrison Durow,,0,1,2,0,0,0,0,0,2,1,0,1,1,5.68,4.36,1.3,1.57,0.263,1.51,0.276,65.30%,5.62,5.78,999
4285,Eccel Correa,BAL,1,1,3.1,0,0,0,0,0,4,2,1,2,2,4.13,4.57,0.9,1.39,0.289,1.69,0.296,64.70%,6.06,5.94,999
4286,Aaron Nixon,NYY,0,1,1.2,0,0,0,0,0,2,1,0,1,1,5.75,6.45,0.89,1.32,0.264,1.74,0.284,66.70%,5.9,6.12,999
4287,Luis Gomez,,0,1,1,0,0,0,0,0,2,1,0,1,1,8.42,6.53,1.29,2.27,0.283,2.48,0.3,83.20%,5.85,6.99,999
4288,Brayan Rijo,,0,1,1.1,0,0,0,0,0,2,1,0,1,1,6.9,5.52,1.25,2.29,0.287,2.09,0.296,76.00%,6.37,6.97,999
4289,Wesley Scott,,0,1,1.1,0,0,0,0,0,2,1,0,1,1,6.14,6.84,0.9,1.34,0.28,1.9,0.305,67.80%,6.21,6.2,999
4290,Giomar Diaz,ATL,0,1,1.2,0,0,0,0,0,2,1,0,1,1,5.9,5.33,1.11,1.3,0.272,1.68,0.295,67.20%,5.65,5.67,999
4291,Euri Montero,,0,1,1.1,0,0,0,0,0,2,1,0,1,1,3.61,4.75,0.76,1.37,0.301,1.76,0.305,63.70%,6.39,6.09,999
4292,Ramon Henriquez,,1,1,2,0,0,0,0,0,2,1,0,1,2,5.65,6.58,0.86,1.53,0.268,1.87,0.281,69.70%,6.03,6.5,999
4293,Cristian Galindo,CIN,0,1,1.1,0,0,0,0,0,2,1,0,1,1,5.96,6.15,0.97,1.8,0.283,1.94,0.296,69.80%,6.44,6.67,999
4294,Kyle Tyler,PHI,0,48,48,3,2,0,0,1,51,26,6,36,20,6.67,3.74,1.78,1.08,0.269,1.47,0.306,67.50%,4.86,4.63,999
4295,William Privette,TEX,0,1,0.2,0,0,0,0,0,1,1,0,1,1,7.92,9.82,0.81,2.36,0.282,2.73,0.295,80.90%,6.75,8.36,999
4296,Matthew Helwig,,0,1,2,0,0,0,0,0,2,1,0,1,1,3.23,3.53,0.91,1.35,0.299,1.33,0.3,45.60%,6.76,5.7,999
4297,Drew Garrett,PHI,0,1,1.1,0,0,0,0,0,1,1,0,1,1,7.87,8.55,0.92,1.33,0.246,1.85,0.286,67.30%,6.14,6.39,999
4298,Diego Hernandez,,0,1,1,0,0,0,0,0,1,1,0,1,1,7.7,8.67,0.89,1.65,0.285,2.28,0.317,72.30%,6.72,6.96,999
4299,Wilson Cunningham,CHC,0,1,1,0,0,0,0,0,1,1,0,1,1,7.03,8.04,0.87,1.59,0.268,2.07,0.292,71.90%,6.26,6.8,999
4300,John Michael Faile,CIN,0,1,2,0,0,0,0,0,2,1,0,1,1,5.38,4.21,1.28,1.74,0.286,1.61,0.297,63.00%,6.3,6.03,999
4301,Brennan Malone,PIT,0,1,1,0,0,0,0,0,1,1,0,0,1,4.37,6.38,0.68,1.74,0.3,1.99,0.303,65.70%,7.09,7.03,999
4302,Jack Masloff,,0,1,1.2,0,0,0,0,0,2,1,0,1,1,3.43,3.76,0.91,1.53,0.299,1.56,0.298,58.20%,6.5,6.01,999
4303,Henry Gomez,ATH,0,1,1.2,0,0,0,0,0,2,1,0,1,1,3.63,4.41,0.82,1.27,0.29,1.64,0.294,63.30%,5.99,5.82,999
4304,Freddy Guilamo,,0,1,1,0,0,0,0,0,2,1,0,1,1,7.61,6.63,1.15,2.1,0.283,2.27,0.299,78.50%,6.13,6.93,999
4305,Brock Whittlesey,,0,1,1.1,0,0,0,0,0,2,1,0,1,1,4.07,4.02,1.01,1.56,0.286,1.58,0.288,62.50%,6.14,6.01,999
4306,Ross Dunn,MIN,1,1,3.1,0,0,0,0,0,4,2,1,2,2,5.26,4.6,1.14,1.73,0.283,1.66,0.292,64.70%,6.27,6.19,999
4307,Christian Edwards,,0,1,1.1,0,0,0,0,0,1,1,0,1,1,5.87,7.05,0.83,1.68,0.27,1.87,0.283,67.00%,6.54,6.83,999
4308,Alan Rangel,PHI,0,22,22,1,1,0,0,1,21,11,4,18,8,7.4,3.36,2.2,1.48,0.246,1.33,0.273,69.30%,4.68,4.91,999
4309,Eddy Alberto,BAL,0,1,1.2,0,0,0,0,0,2,1,0,1,1,7.2,6.28,1.15,1.4,0.266,1.77,0.298,68.90%,5.78,5.86,999
4310,Jacob Coats,,0,1,1.1,0,0,0,0,0,2,1,0,1,1,7.78,6.56,1.19,1.65,0.261,1.87,0.289,72.50%,5.78,6.2,999
4311,Hunter Viets,,0,1,1.2,0,0,0,0,0,2,1,0,1,1,5.69,4.6,1.24,1.57,0.275,1.64,0.289,67.30%,5.78,5.86,999
4312,Jesus Cruz,,0,1,1.2,0,0,0,0,0,2,1,0,1,1,6.18,6.24,0.99,1.25,0.268,1.76,0.294,67.80%,5.74,5.85,999
4313,Axel Andueza,,0,1,1.1,0,0,0,0,0,2,1,0,1,1,5.13,5.48,0.94,1.34,0.285,1.77,0.302,66.20%,6.06,5.96,999
4314,Jeremy Peguero,,0,1,1.2,0,0,0,0,0,1,1,0,2,1,8.41,7.26,1.16,1.39,0.233,1.71,0.268,71.30%,5.31,5.92,999
4315,Jose Betances,,0,1,1.1,0,0,0,0,0,1,1,0,1,1,8.11,8.42,0.96,1.33,0.255,2.05,0.292,73.90%,5.67,6.3,999
4316,Alejandro Hidalgo,MIN,1,1,3,0,0,0,0,0,3,2,1,2,2,6.61,6.24,1.06,1.55,0.256,1.69,0.276,67.30%,5.89,6.19,999
4317,Eduardo Salazar,WSN,0,52,52,3,3,0,0,6,54,27,6,37,22,6.43,3.74,1.72,0.97,0.263,1.46,0.298,68.90%,4.59,4.53,999
4318,Ulices Campos,DET,1,1,2.2,0,0,0,0,0,3,2,0,1,1,3.74,4.49,0.83,1.59,0.299,1.71,0.299,62.70%,6.55,6.29,999
4319,Michael McAvene,,0,1,1.1,0,0,0,0,0,1,1,0,1,1,6.69,6.23,1.07,1.6,0.26,1.82,0.279,71.60%,5.71,6.26,999
4320,Juan Martinez,KCR,0,1,1.1,0,0,0,0,0,2,1,0,1,1,5.29,5.71,0.93,1.47,0.283,1.78,0.298,65.80%,6.25,6.18,999
4321,Adilson Peralta,PHI,0,1,2,0,0,0,0,0,2,1,0,1,1,6.9,5.67,1.22,1.48,0.271,1.69,0.301,65.80%,6,5.83,999
4322,Kolby Kubichek,,0,1,1.2,0,0,0,0,0,2,1,0,1,1,4.86,5.64,0.86,1.17,0.269,1.7,0.284,67.50%,5.58,5.83,999
4323,Mike Yastrzemski,SFG,0,1,1,0,0,0,0,0,2,1,0,1,1,8,4.72,1.69,2.5,0.292,2.4,0.304,84.00%,5.86,6.8,439.9
4324,Kinn Omosako,LAD,0,1,1.2,0,0,0,0,0,2,1,0,1,1,5.7,4.89,1.17,1.72,0.274,1.57,0.286,61.50%,6.34,6.16,999
4325,Jiorgeny Casimiri,,0,1,1.1,0,0,0,0,0,1,1,0,1,1,6.65,5.77,1.15,1.65,0.264,1.7,0.284,67.60%,5.98,6.17,999
4326,Denny Lima,CHW,0,1,1.2,0,0,0,0,0,2,1,0,1,1,5.4,4.9,1.1,1.7,0.286,1.7,0.297,64.50%,6.39,6.22,999
